Currentid,Matchproid,Sampleid,Matchp,Matchid,Family,CurrentLat,CurrentLon,CurrentElev,MatchLat,MatchLon,MatchElev,dist_km,meanintra,MatchLatX,MatchLonY,polyarea,polyarea_xy,Matchp_prop
Pseudozizeeria maha,SZCBP621-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP622-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP622-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP691-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP691-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP692-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP692-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP693-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP712-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP712-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP720-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP720-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP728-15,AVM_340,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP729-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP729-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP731-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP731-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP747-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP747-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP769-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP769-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP771-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP771-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP772-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP772-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP787-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP787-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP799-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP799-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP835-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP835-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP847-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP847-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP850-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP862-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.93173333,-8744.965851,8307.588302,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP870-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP870-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP872-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP872-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP874-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP874-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP906-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP906-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP913-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP913-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP919-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP919-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP927-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP927-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP931-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP931-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP932-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Pseudozizeeria maha,SZCBP932-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP933-15,AVM_340,99.84,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,0.9984
Pseudozizeeria maha,SZCBP933-15,AVM_339,100,Pseudozizeeria maha,Lycaenidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,99.93173333,-8746.657369,8299.228413,35.1408472,569392.6749,1
Rapala rectivitta,LNU354-17,AVM_358,100,Rapala rectivitta,Lycaenidae,22.4191,103.852,1300,22.4191,103.852,1300,0,97.65333333,-8548.774189,9322.015335,0,0,1
Rapala rectivitta,LNU354-17,AVM_359,96.55,Rapala rectivitta,Lycaenidae,22.4191,103.852,1300,22.4191,103.852,1300,0,97.65333333,-8548.774189,9322.015335,0,0,0.9655
Rapala rectivitta,LNU355-17,AVM_359,96.55,Rapala rectivitta,Lycaenidae,22.4191,103.852,1300,22.4191,103.852,1300,0,97.65333333,-8548.774189,9322.015335,0,0,0.9655
Rapala rectivitta,LNU355-17,AVM_357,100,Rapala rectivitta,Lycaenidae,22.4191,103.852,1300,22.4191,103.852,1300,0,97.65333333,-8548.774189,9322.015335,0,0,1
Rapala rectivitta,LNU356-17,AVM_358,96.41,Rapala rectivitta,Lycaenidae,22.4191,103.852,1300,22.4191,103.852,1300,0,97.65333333,-8548.774189,9322.015335,0,0,0.9641
Rapala rectivitta,LNU356-17,AVM_357,96.41,Rapala rectivitta,Lycaenidae,22.4191,103.852,1300,22.4191,103.852,1300,0,97.65333333,-8548.774189,9322.015335,0,0,0.9641
Stibochiona nicea,GBMNA21840-19,AVM_289,97.68,Stibochiona nicea,Nymphalidae,22.4191,103.852,1300,24.3278,91.7836,,1251.386955,98.865,-7955.252145,10397.46717,0,0,0.9768
Stibochiona nicea,GBMNA21840-19,AVM_290,97.78,Stibochiona nicea,Nymphalidae,22.4191,103.852,1300,24.3278,91.7836,,1251.386955,98.865,-7955.252145,10397.46717,0,0,0.9778
Stibochiona nicea,LNU286-17,AVM_290,100,Stibochiona nicea,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,98.865,-8548.774189,9322.015335,0,0,1
Stibochiona nicea,LNU287-17,AVM_289,100,Stibochiona nicea,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,98.865,-8548.774189,9322.015335,0,0,1
Stichophthalma howqua,LNU194-17,AVM_197,100,Stichophthalma howqua,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Stichophthalma howqua,LNU195-17,AVM_196,100,Stichophthalma howqua,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Sumalia daraxa,BOPM559-12,AVM_262,98.89,Sumalia daraxa,Nymphalidae,22.4191,103.852,1300,3.424,101.792,,2113.328712,99.325,-10614.98706,10155.36845,0,0,0.9889
Sumalia daraxa,BOPM559-12,AVM_261,98.73,Sumalia daraxa,Nymphalidae,22.4191,103.852,1300,3.424,101.792,,2113.328712,99.325,-10614.98706,10155.36845,0,0,0.9873
Sumalia daraxa,LNU259-17,AVM_262,99.84,Sumalia daraxa,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.325,-8548.774189,9322.015335,0,0,0.9984
Sumalia daraxa,LNU260-17,AVM_261,99.84,Sumalia daraxa,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.325,-8548.774189,9322.015335,0,0,0.9984
Symbrenthia hypselis,BOPM305-12,AVM_310,97.78,Symbrenthia hypselis,Nymphalidae,22.4191,103.852,1300,2.46,103.296,,2209.012023,97.78,-10785.84277,10004.73496,0,0,0.9778
Symbrenthia lilaea,GBGL32513-19,AVM_309,100,Symbrenthia lilaea,Nymphalidae,22.4191,103.852,1300,30.5015,77.866,,2734.000866,99.836,7287.351361,10276.2791,43.1552035,7938687.635,1
Symbrenthia lilaea,GBGL32513-19,AVM_308,99.83,Symbrenthia lilaea,Nymphalidae,22.4191,103.852,1300,30.5015,77.866,,2734.000866,99.836,7287.351361,10276.2791,43.1552035,7938687.635,0.9983
Symbrenthia lilaea,GBMIN86057-17,AVM_308,99.83,Symbrenthia lilaea,Nymphalidae,22.4191,103.852,1300,30.5015,77.866,,2734.000866,99.836,7287.351361,10276.2791,43.1552035,7938687.635,0.9983
Symbrenthia lilaea,GBMIN86057-17,AVM_309,100,Symbrenthia lilaea,Nymphalidae,22.4191,103.852,1300,30.5015,77.866,,2734.000866,99.836,7287.351361,10276.2791,43.1552035,7938687.635,1
Symbrenthia lilaea,LNU305-17,AVM_309,99.84,Symbrenthia lilaea,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.836,-8548.774189,9322.015335,43.1552035,7938687.635,0.9984
Symbrenthia lilaea,LNU306-17,AVM_308,99.84,Symbrenthia lilaea,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.836,-8548.774189,9322.015335,43.1552035,7938687.635,0.9984
Symbrenthia lilaea,SZCBP766-15,AVM_308,99.67,Symbrenthia lilaea,Nymphalidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.836,-8744.965851,8307.588302,43.1552035,7938687.635,0.9967
Symbrenthia lilaea,SZCBP766-15,AVM_309,99.84,Symbrenthia lilaea,Nymphalidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.836,-8744.965851,8307.588302,43.1552035,7938687.635,0.9984
Symbrenthia lilaea,SZCBP803-15,AVM_308,99.67,Symbrenthia lilaea,Nymphalidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.836,-8744.965851,8307.588302,43.1552035,7938687.635,0.9967
Symbrenthia lilaea,SZCBP803-15,AVM_309,99.84,Symbrenthia lilaea,Nymphalidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.836,-8744.965851,8307.588302,43.1552035,7938687.635,0.9984
Symbrenthia niphanda,LNU310-17,AVM_314,100,Symbrenthia niphanda,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Symbrenthia niphanda,LNU311-17,AVM_313,100,Symbrenthia niphanda,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Talbotia naganum,LNU086-17,AVM_87,100,Talbotia naganum,Pieridae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Talbotia naganum,LNU087-17,AVM_86,100,Talbotia naganum,Pieridae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Telinga misenus,LNU178-17,AVM_180,99.84,Telinga misenus,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.84,-8548.774189,9322.015335,0,0,0.9984
Telinga misenus,LNU179-17,AVM_179,99.84,Telinga misenus,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.84,-8548.774189,9322.015335,0,0,0.9984
Tirumala limniace,AGIRI051-17,AVM_128,99.84,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,12.5222,76.9009,678,3058.461492,99.451,9139.300748,10988.90796,452.4274686,20824121.5,0.9984
Tirumala limniace,AGIRI051-17,AVM_127,99.84,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,12.5222,76.9009,678,3058.461492,99.451,9139.300748,10988.90796,452.4274686,20824121.5,0.9984
Tirumala limniace,BJUP145-17,AVM_128,99.84,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,40.0187,116.386,,2282.339417,99.451,-6941.917451,7846.5653,452.4274686,20824121.5,0.9984
Tirumala limniace,BJUP145-17,AVM_127,99.84,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,40.0187,116.386,,2282.339417,99.451,-6941.917451,7846.5653,452.4274686,20824121.5,0.9984
Tirumala limniace,CBL012-12,AVM_127,99.49,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,11.16,76.468,2629,3166.351476,99.451,9305.416668,11006.59284,452.4274686,20824121.5,0.9949
Tirumala limniace,CBL012-12,AVM_128,99.83,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,11.16,76.468,2629,3166.351476,99.451,9305.416668,11006.59284,452.4274686,20824121.5,0.9983
Tirumala limniace,GBGL26958-19,AVM_128,100,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,23.8774,90.2698,,1399.740614,99.451,-7939.55357,10555.01529,452.4274686,20824121.5,1
Tirumala limniace,GBGL26958-19,AVM_127,99.65,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,23.8774,90.2698,,1399.740614,99.451,-7939.55357,10555.01529,452.4274686,20824121.5,0.9965
Tirumala limniace,GBMIN22828-13,AVM_128,99.83,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,11.16,76.4681,,3166.34172,99.451,9305.412069,11006.60351,452.4274686,20824121.5,0.9983
Tirumala limniace,GBMIN22828-13,AVM_127,99.49,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,11.16,76.4681,,3166.34172,99.451,9305.412069,11006.60351,452.4274686,20824121.5,0.9949
Tirumala limniace,KHCBT1118-16,AVM_128,97.06,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.451,-10055.14779,10242.6528,452.4274686,20824121.5,0.9706
Tirumala limniace,KHCBT1118-16,AVM_127,96.93,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.451,-10055.14779,10242.6528,452.4274686,20824121.5,0.9693
Tirumala limniace,LNU126-17,AVM_128,99.67,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.451,-8548.774189,9322.015335,452.4274686,20824121.5,0.9967
Tirumala limniace,LNU127-17,AVM_127,99.67,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.451,-8548.774189,9322.015335,452.4274686,20824121.5,0.9967
Tirumala limniace,MABUT120-10,AVM_127,99.51,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,32.5333,69.85,1793,3524.688383,99.451,7354.906131,9523.795617,452.4274686,20824121.5,0.9951
Tirumala limniace,MABUT120-10,AVM_128,99.51,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,32.5333,69.85,1793,3524.688383,99.451,7354.906131,9523.795617,452.4274686,20824121.5,0.9951
Tirumala limniace,MABUT121-10,AVM_127,99.84,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,32.5333,69.85,1793,3524.688383,99.451,7354.906131,9523.795617,452.4274686,20824121.5,0.9984
Tirumala limniace,MABUT121-10,AVM_128,99.84,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,32.5333,69.85,1793,3524.688383,99.451,7354.906131,9523.795617,452.4274686,20824121.5,0.9984
Tirumala limniace,MAIMB134-09,AVM_127,99.51,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,31.4333,73.0667,188,3203.889211,99.451,7364.872995,9835.026781,452.4274686,20824121.5,0.9951
Tirumala limniace,MAIMB134-09,AVM_128,99.83,Tirumala limniace,Nymphalidae,22.4191,103.852,1300,31.4333,73.0667,188,3203.889211,99.451,7364.872995,9835.026781,452.4274686,20824121.5,0.9983
Tirumala septentrionis,BOPM329-12,AVM_125,100,Tirumala septentrionis,Nymphalidae,22.4191,103.852,1300,3.085,102.114,,2147.302894,99.838,-10667.76172,10128.24332,26.93582707,376863.7654,1
Tirumala septentrionis,BOPM329-12,AVM_126,99.84,Tirumala septentrionis,Nymphalidae,22.4191,103.852,1300,3.085,102.114,,2147.302894,99.838,-10667.76172,10128.24332,26.93582707,376863.7654,0.9984
Tirumala septentrionis,BOPM529-12,AVM_126,99.67,Tirumala septentrionis,Nymphalidae,22.4191,103.852,1300,3.317,101.75,,2125.578245,99.838,-10626.43033,10164.34678,26.93582707,376863.7654,0.9967
Tirumala septentrionis,BOPM529-12,AVM_125,99.84,Tirumala septentrionis,Nymphalidae,22.4191,103.852,1300,3.317,101.75,,2125.578245,99.838,-10626.43033,10164.34678,26.93582707,376863.7654,0.9984
Tirumala septentrionis,BOPM547-12,AVM_126,99.67,Tirumala septentrionis,Nymphalidae,22.4191,103.852,1300,3.317,101.75,,2125.578245,99.838,-10626.43033,10164.34678,26.93582707,376863.7654,0.9967
Tirumala septentrionis,BOPM547-12,AVM_125,99.84,Tirumala septentrionis,Nymphalidae,22.4191,103.852,1300,3.317,101.75,,2125.578245,99.838,-10626.43033,10164.34678,26.93582707,376863.7654,0.9984
Tirumala septentrionis,KHCBT542-11,AVM_125,99.84,Tirumala septentrionis,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.838,-10055.14779,10242.6528,26.93582707,376863.7654,0.9984
Tirumala septentrionis,KHCBT542-11,AVM_126,100,Tirumala septentrionis,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.838,-10055.14779,10242.6528,26.93582707,376863.7654,1
Tirumala septentrionis,LNU124-17,AVM_126,99.84,Tirumala septentrionis,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.838,-8548.774189,9322.015335,26.93582707,376863.7654,0.9984
Tirumala septentrionis,LNU125-17,AVM_125,99.84,Tirumala septentrionis,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.838,-8548.774189,9322.015335,26.93582707,376863.7654,0.9984
Troides aeacus,BKKP168-18,AVM_5,99.84,Troides aeacus,Papilionidae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.67857895,-9375.641311,9932.585233,62.90401405,644915.926,0.9984
Troides aeacus,BKKP168-18,AVM_4,99.68,Troides aeacus,Papilionidae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.67857895,-9375.641311,9932.585233,62.90401405,644915.926,0.9968
Troides aeacus,BKKP457-18,AVM_5,100,Troides aeacus,Papilionidae,22.4191,103.852,1300,13.688,100.665,,1023.45103,99.67857895,-9392.532181,9924.161811,62.90401405,644915.926,1
Troides aeacus,BKKP457-18,AVM_4,99.83,Troides aeacus,Papilionidae,22.4191,103.852,1300,13.688,100.665,,1023.45103,99.67857895,-9392.532181,9924.161811,62.90401405,644915.926,0.9983
Troides aeacus,BKKP582-18,AVM_4,99.68,Troides aeacus,Papilionidae,22.4191,103.852,1300,13.652,100.492,,1033.369177,99.67857895,-9390.667929,9944.033835,62.90401405,644915.926,0.9968
Troides aeacus,GBGL7517-12,AVM_4,99.65,Troides aeacus,Papilionidae,22.4191,103.852,1300,24.75,121.06,,1774.146413,99.67857895,-8586.247828,7583.569457,62.90401405,644915.926,0.9965
Troides aeacus,GBGL7517-12,AVM_5,99.82,Troides aeacus,Papilionidae,22.4191,103.852,1300,24.75,121.06,,1774.146413,99.67857895,-8586.247828,7583.569457,62.90401405,644915.926,0.9982
Troides aeacus,GBGL7518-12,AVM_4,99.65,Troides aeacus,Papilionidae,22.4191,103.852,1300,24.75,121.06,,1774.146413,99.67857895,-8586.247828,7583.569457,62.90401405,644915.926,0.9965
Troides aeacus,GBGL7518-12,AVM_5,99.82,Troides aeacus,Papilionidae,22.4191,103.852,1300,24.75,121.06,,1774.146413,99.67857895,-8586.247828,7583.569457,62.90401405,644915.926,0.9982
Troides aeacus,GBGL7519-12,AVM_4,99.65,Troides aeacus,Papilionidae,22.4191,103.852,1300,24.75,121.06,,1774.146413,99.67857895,-8586.247828,7583.569457,62.90401405,644915.926,0.9965
Troides aeacus,GBGL7519-12,AVM_5,99.82,Troides aeacus,Papilionidae,22.4191,103.852,1300,24.75,121.06,,1774.146413,99.67857895,-8586.247828,7583.569457,62.90401405,644915.926,0.9982
Troides aeacus,GBGL7520-12,AVM_5,99.65,Troides aeacus,Papilionidae,22.4191,103.852,1300,24.75,121.06,,1774.146413,99.67857895,-8586.247828,7583.569457,62.90401405,644915.926,0.9965
